frequency_hz,amplitude_g_peak
133.20000377190442,5.047178678250234e-05
133.40000377756795,6.933968005171879e-05
133.60000378323147,7.602336564695732e-05
133.800003788895,3.452469288272762e-05
134.00000379455852,6.724204603324517e-05
134.20000380022202,0.00010305906121005032
134.40000380588555,0.0001988896233770961
134.60000381154907,0.00010486390815839438
134.8000038172126,4.8488028359844936e-05
135.00000382287612,0.00012352425670720906
135.20000382853962,0.00012320905649174313
135.40000383420315,9.093062620385968e-05
135.60000383986667,4.514058928613064e-05
135.8000038455302,9.934276074469208e-05
136.00000385119372,0.0001274862550540043
136.20000385685722,8.50272618181816e-05
136.40000386252075,4.8314164963147416e-05
136.60000386818427,6.866848077544968e-05
136.8000038738478,5.2479856636287e-05
137.00000387951133,4.5896654441954055e-05
137.20000388517482,3.925309151702184e-05
137.40000389083835,3.347762847985312e-05
137.60000389650187,5.308121414334418e-05
137.8000039021654,1.0448109838100364e-05
138.00000390782893,5.3673189558060335e-05
138.20000391349242,5.518302242349553e-05
138.40000391915595,7.341968622540416e-05
138.60000392481948,2.8221505830255777e-05
138.800003930483,6.246369939948237e-05
139.00000393614653,4.892766278026389e-05
139.20000394181002,2.7964404170398462e-05
139.40000394747355,7.462949734347483e-05
139.60000395313708,8.772100595106257e-05
139.8000039588006,5.307334101600362e-05
140.00000396446413,1.1176558564453609e-05
140.20000397012763,3.2846571453404145e-05
140.40000397579115,5.766636144214821e-05
140.60000398145468,3.537826514036251e-05
140.8000039871182,1.8472397679862597e-05
141.00000399278173,8.835840820502509e-06
141.20000399844523,2.419634929284217e-05
141.40000400410875,7.598352704907195e-05
141.60000400977228,6.0414500230014144e-05
141.8000040154358,3.7945590725919566e-05
142.00000402109933,3.727995347826397e-05
142.20000402676283,5.447862511998411e-05
142.40000403242635,4.144619652766069e-05
142.60000403808988,5.4459104738490065e-05
142.8000040437534,0.00012134479931699006
143.00000404941693,6.519879391870838e-05
143.20000405508043,4.030613899163809e-05
143.40000406074395,5.3616210958149214e-05
143.60000406640748,2.5207170632600857e-05
143.800004072071,5.151069489625703e-05
144.00000407773453,8.682871133976787e-05
144.20000408339803,9.574576624039284e-05
144.40000408906155,6.859266404850387e-05
